corpus,speaker_id,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64
LibriTTS-R,5678,6.086871,-9.279506,-0.90412277,8.17972,-2.824781,-2.2551835,-0.53704065,-2.7675955,1.2200861,0.69478863,-2.1890912,-1.6074349,1.8799363,-4.9285765,0.56086856,-1.8705373,0.6455774,1.4870952,0.5277581,-0.5758812,-0.5386558,-0.020757165,-4.201308,1.9120907,-1.4426016,0.6388762,-0.24588633,-0.08417406,1.1081762,2.3765666,-1.7320306,4.753689,2.7970073,-2.505123,-1.2004178,1.615116,1.5040944,0.28910935,-0.13827145,-2.0832465,1.2161326,1.3226358,-3.9520955,-2.2572258,2.02237,1.1311346,-3.240646,-0.13610363,0.47328198,-1.4489324,0.29528308,0.61021966,0.4701816,1.2667783,-0.60494435,0.71054256,-0.08743444,-1.9148751,-2.0455153,0.2978949,1.0683461,-0.7921155,-2.2022355,0.13244633
LibriTTS-R,5684,5.4981575,8.020219,-3.2418506,-4.575131,-0.30370438,-2.7829611,-0.28977507,-10.291979,4.3223305,2.9985857,2.5239923,0.31994894,2.024499,1.4042121,-2.4208107,-2.349219,-0.16685592,-1.3181036,0.40644568,-2.1999364,5.322334,1.283241,0.43364596,0.43531513,-2.5536199,3.4065526,-0.13054803,-2.521138,-0.078846894,-1.7491145,3.7714922,0.6674734,1.300428,1.4588785,2.4976995,-0.72235,-2.7902792,-0.52065414,-0.38405585,0.647911,1.4427874,1.9765893,2.7003255,-0.5708651,-0.783439,0.039680775,-0.23719998,-0.5239724,-1.6178818,-1.4725584,1.485707,1.6759329,0.4206551,0.85648054,-0.67777467,0.43608,1.4622265,0.364027,-0.7947268,-1.8550591,-0.26430506,0.8540495,-1.7354157,0.1458738
LibriTTS-R,5703,3.9077446,-6.7706823,1.1788131,3.7223094,-3.2399004,-2.8732233,-0.6203087,-1.9658033,1.9539373,-0.57960624,-2.5400877,-2.304231,-3.1025393,0.5373976,0.37217432,0.75326705,2.3811643,-0.111915365,1.1708373,0.6371229,-2.7023675,1.3733307,-4.660341,0.8208631,-1.912038,3.3027866,-1.3485677,-0.4341944,1.6938958,0.5382875,0.05364423,-0.18181823,2.701446,-1.7727141,1.6090333,3.0319107,0.5011183,1.452432,-0.820061,-4.4746137,0.5750254,3.8055727,0.5185084,0.03941505,-3.169655,-1.4641204,-1.0051255,1.9649944,0.8956818,-1.6194588,2.3214495,2.0135362,-3.0949717,-0.33511606,-1.2716564,1.972919,-0.282422,-0.07763267,0.6808995,-4.129362,0.9664093,-0.5574155,1.1489838,-2.0827427
LibriTTS-R,5712,8.543343,7.2134757,2.1860628,-3.7163303,-2.8113909,-3.101778,-6.0426726,-0.5334138,1.8228649,2.5649817,-3.608985,5.5370502,-1.2937433,-1.6034396,0.59952027,-4.06076,-5.3195963,0.95051503,-0.5183442,-0.5021574,2.6108775,-4.6446834,1.0920899,-0.8608609,-2.4930165,-2.1531775,-1.4857792,-1.232296,1.6440835,-1.4377387,0.7309915,0.35525426,1.935622,2.3619108,-2.3122447,-0.80705804,0.84902495,-1.3202493,0.4841396,0.0026391624,1.7018372,-3.9569347,0.50145733,0.31619838,0.38644695,1.5869342,-0.93302834,0.42772064,-1.1368659,-0.67888874,1.489628,0.88097394,0.7007439,-1.5647396,0.9870329,1.7823164,-1.3401616,0.34013987,1.6198269,-1.2264153,-0.5479008,-0.62144876,1.4722536,-0.96786803
LibriTTS-R,5717,6.3336034,-8.512483,-1.6247104,3.775593,4.4947295,-1.8721731,2.6132839,-1.9790335,5.8670216,-2.1297169,0.55228657,-1.1530358,-1.3202615,2.5930512,2.48693,1.2790205,-2.2504928,2.065918,0.6978231,2.800423,0.34169295,0.1624616,-1.3153889,-2.0034235,-2.3947606,6.009216,0.16707274,1.715334,-0.4429172,-1.225786,-0.63802046,0.6335918,-0.7610409,0.35033882,-3.3091226,-2.2344987,0.2314953,-1.2515296,1.2490728,-1.4419147,-1.935371,-0.52174884,-1.3408614,-0.7101148,0.6531137,0.20444728,0.37505054,1.2069415,-0.7653345,0.14982694,0.28961295,0.45692044,-0.8411295,0.8459847,1.058049,0.20948283,-0.21229316,-0.1696173,0.28574908,0.09850813,0.12215021,0.51105577,-0.7630909,1.2017665
LibriTTS-R,5723,7.58881,4.6107845,1.6038547,1.3674703,1.6039915,-1.1319752,-3.413946,4.9549294,0.9588904,-0.30980977,-0.2955264,1.7525231,2.3941395,-1.0279459,0.07556278,-1.7759222,-3.0991082,-0.6130279,-0.37151334,5.2315526,1.0715765,0.6736277,-3.127132,3.7020566,0.31413063,0.01526503,-0.7291139,2.7557395,-0.8449802,0.9051324,-1.129902,-2.7168255,2.6064515,1.7200464,-2.144837,1.5698825,1.561231,-1.7612258,-1.1149778,1.94069,1.4183581,-1.279504,-2.0738983,0.3001466,0.15257166,0.25188568,1.2169441,0.018472519,-1.8164009,-2.0626478,-2.7495103,1.2845405,0.60829514,-1.6562337,-0.83323354,0.06375992,0.34095553,-0.9094574,0.7762184,0.1994446,-0.74240255,0.15081856,-0.41760483,-1.9669025
LibriTTS-R,5724,8.795563,7.5830274,-0.6285365,2.111688,-0.9180552,-1.2108102,-3.904588,1.751333,-2.2317028,0.38066941,4.34181,3.616726,-0.06210696,-1.1570945,-1.1825229,1.308809,-1.8262684,0.49657187,-0.47512317,0.24777237,0.36089256,2.2360666,-1.7522843,0.2057336,-2.8369756,0.29214597,-0.60095745,2.2533956,-5.096257,1.2111187,1.0481715,-1.6877308,-0.3857716,-0.78589535,-0.39433092,2.7736924,-0.46557155,-0.74577093,-0.30689535,-0.6698129,2.6201563,0.59118634,-1.3247827,1.6818377,0.21187535,0.29059896,2.1135828,-0.4361651,-2.0763257,1.0866472,-1.6448213,0.521164,0.5119827,0.72705853,-1.1603146,0.2237376,0.39588165,0.31375706,0.60758036,0.33669025,-0.49786982,-0.89949274,-0.122399785,-1.0939878
LibriTTS-R,5727,7.5361576,-0.54839075,-3.3290284,-1.3918359,5.2256503,6.301957,-2.0144877,-1.3654715,-0.3056227,-5.0302973,3.3777175,-0.49471226,-0.58071506,2.875285,5.5438457,-0.25051433,0.9587512,3.6546354,2.1171684,-3.47757,4.8457303,-2.178819,-2.727092,0.46954057,-0.28600672,-0.44073787,0.6330968,-1.108299,2.523668,2.265429,-0.7207172,0.7021094,1.4586722,-1.1502597,-0.22820152,0.89175075,-0.059629705,1.7943237,-1.1641295,-0.27050456,2.3223999,0.93844646,1.388912,0.2796732,-1.5502045,-1.0555744,-0.4491713,0.5234558,-0.25251693,-1.8422002,-0.027579255,-0.122863255,2.827559,0.4100505,-0.07672682,-0.6787263,1.4094319,1.2436879,1.8520759,-0.83630115,1.048276,0.39475563,0.31095037,1.8984265
LibriTTS-R,5731,6.718904,9.734541,-1.6378305,1.425433,-2.5836365,1.5733614,3.35457,-7.7111664,-0.18033835,2.7950044,3.129426,-0.9492291,1.4336731,0.836395,2.5481777,-0.65358716,2.152238,0.72432107,-7.0149345,-0.8514651,2.424783,1.8113952,-0.8404739,-1.7969301,-0.2055822,0.69342065,2.5854902,-0.8445845,-5.241223,1.3758678,-0.5667306,-2.1058671,1.2931376,-0.83751804,2.999147,2.6726973,-1.6755366,-1.5591538,-0.9096133,2.4508355,-1.9183693,-1.249482,1.3802102,-1.8488102,-0.24453266,0.86695075,1.6322898,-0.67632985,0.79438424,-0.38875756,0.95876634,-2.1197355,0.231989,-1.1202761,1.4673164,-0.3553446,-1.0411516,-0.8370875,0.86099774,-0.44051912,0.38659325,-1.0053682,-1.8513397,-0.25673786
LibriTTS-R,5740,6.1507816,7.6329284,-2.0628889,4.6636257,-0.71165586,-1.8048829,1.4063773,2.1094,2.6522114,0.5571707,5.195191,-1.7486397,-3.7156913,1.612645,-1.8580233,-1.4217136,-2.4812794,1.5368142,-0.5017508,-1.8459904,-0.6726429,5.173304,0.8357013,3.100678,0.99173766,0.78056633,0.5682667,0.07854942,-0.7986328,-0.2229506,3.3079402,1.593192,-0.74835443,-0.8978786,-0.20643789,0.071914576,2.4658587,-0.21416616,0.24787647,-1.238332,0.6021775,2.3908691,1.9447513,-0.6110917,0.23247004,-0.25386038,0.11282314,0.39659578,0.8639196,3.3372033,-0.7035994,-1.4635745,0.09811382,1.884353,-0.33667034,0.109535284,-1.3369677,-0.9133671,0.9065108,0.5904928,0.24095653,0.8345023,0.83216983,1.3837472
LibriTTS-R,5746,8.99068,-6.724995,-1.2130173,-0.36003506,4.357501,3.787053,-0.17545353,0.6941103,-2.606085,-0.88363576,-1.4874599,-0.37058517,-3.850686,0.44342583,-4.860214,-1.1720968,-3.6179607,-2.2041938,-0.564311,-2.0526474,3.6662817,-3.1300936,1.2880493,-2.4083877,1.5505196,-2.608563,-0.23531692,-1.0412079,-1.802587,0.27814496,-1.3128406,-0.6484229,0.31764805,1.5407513,1.9816167,-2.203995,-0.20542885,2.149677,0.29266927,-1.2230722,-2.256526,-2.1026657,0.3336016,-2.4588423,3.2154682,0.60758936,-0.2860985,0.34796667,1.32655,-0.9182249,-1.0485344,1.2528442,1.471117,-1.3510734,-0.9675605,1.5664873,-1.6953218,0.027605781,-0.63551646,-1.2451435,-2.5496762,0.74524826,1.7010546,0.01461367
LibriTTS-R,5750,4.138208,-7.481037,-0.8073675,4.8155646,-9.038193,-0.04686649,0.641853,-5.455812,-1.556546,-2.6257145,1.2199641,-2.221865,-3.3608701,-1.8763735,-0.71441007,-4.7177696,1.0132606,1.0120082,-1.0377935,3.0694304,-0.6948305,0.2718268,-1.7981737,-0.24417481,-1.7782351,0.52705216,-1.9071007,3.0195127,-0.3191397,2.3771963,1.7690182,2.1221719,0.9300436,-0.95139503,0.57266307,-3.8132892,1.317693,-3.535011,0.8623648,0.048629623,0.8049257,-0.4066685,0.65360343,-1.301008,-0.21963763,-1.8941554,0.028118972,-1.1122341,0.74034417,-2.7486813,0.77313626,1.3966823,2.784656,0.49173942,-0.75746214,2.2949476,0.43966803,-0.19051062,1.1853443,-0.48643145,-1.3482703,-1.2285081,0.5958591,1.051666
LibriTTS-R,5767,7.3178773,-5.7731447,2.7277853,-2.5073953,8.158652,4.2765603,5.428876,1.562906,2.5714123,4.0889053,-3.4059408,2.357029,0.2253253,-6.098391,0.27642825,4.7267632,-0.09723766,-3.3219595,-1.7418115,-1.8071451,-1.0803986,-3.1151,1.2222161,0.81469053,-0.35690382,-0.14477904,2.2377484,-1.0491608,-0.061518386,-0.70757365,-0.10252439,1.6880459,0.95175457,2.8593853,1.994084,0.05889158,-1.1574632,-0.8294044,-0.7753604,2.6751194,-0.38259068,0.7727446,0.06552199,-2.9929407,-0.13665254,-0.5012885,0.48983833,-1.7998552,0.086220294,1.8953317,0.89709496,-0.5435225,0.5361167,0.13929749,0.5877345,-0.9402577,-0.40722567,1.2048792,-2.7927434,-0.94025725,0.43266752,-0.1268868,0.6543523,-0.568612
LibriTTS-R,5776,6.8354225,-6.1233573,1.311945,-3.3784184,6.27617,2.0766795,4.1971493,2.8394883,3.7183118,3.6078103,0.3135044,5.096237,-1.2712252,1.2217523,4.1371865,3.1652522,1.8633425,-1.3327816,0.51751685,0.23016876,-0.22280379,1.843229,-3.4977903,2.32516,0.53660667,4.823158,-0.34886748,-1.791517,-0.5712794,0.6595692,0.2612225,-1.2507704,-0.41682512,1.6805329,1.5499741,-1.410244,-0.79011595,-1.0418199,1.4271622,1.8410637,-0.56541395,0.44142163,0.40541214,-1.1911454,-1.4152431,-3.1239069,1.3464074,0.031438626,-0.8122723,0.07209509,2.2601237,-0.105638586,-0.54737437,-0.61075395,1.85772,-1.3733205,-1.2519628,1.7767887,-1.4458976,-3.060983,0.5034686,-0.019201724,0.9752041,-1.5524181
LibriTTS-R,5778,11.241973,8.050838,2.4533675,-0.34396788,-4.523222,-1.0937374,-3.5530612,-2.778597,0.3309868,-2.6550546,-0.15334974,5.5903735,1.7990195,3.275792,-1.9309672,2.0403414,-3.5452073,-1.2141035,-1.799014,3.6278248,0.10330794,-1.5485667,-0.5916682,0.4862606,-3.0048614,4.5336056,-1.4436282,-2.0807981,-1.9973245,-1.501138,0.73708653,-1.0733616,1.1073853,2.2745533,1.7254516,2.255833,-0.22892615,2.3045242,-0.029406952,-1.6035517,-3.0909936,0.77432275,0.6916951,1.5065947,-0.348738,-0.6029602,0.43081978,-0.82244915,-0.056637503,-0.2750806,-2.0462468,0.21715666,2.7035828,1.7469605,2.1709754,1.1058723,-0.40493193,-2.219066,-0.37578762,1.6204079,0.34462398,0.90664774,-0.820001,-1.0580646
LibriTTS-R,5789,9.187624,6.9959927,1.1253861,0.87696797,1.0165106,-1.5416489,0.04706938,1.1383966,0.1563452,1.9108559,0.12345502,2.120746,4.872444,-3.260239,-2.7637217,-0.6554403,-4.1840167,2.7580845,0.5252402,-0.29235888,1.9772544,2.7811344,-0.54046834,2.083245,-1.1618396,-0.45287415,-0.42870355,0.88026863,-2.8362944,-0.66727376,-1.001686,-0.16636519,1.6750845,0.8137304,-0.7138566,1.1773666,0.34837422,1.1733283,0.10775186,2.4826984,0.23315181,-0.9007669,-2.3221266,0.7626978,-1.263424,-1.767431,-0.3487334,0.9911854,-0.5314873,-1.1479092,2.1627696,1.1304466,0.36351925,-0.60836685,-1.7321249,0.34528017,1.6946858,0.0728625,0.16622998,1.5120552,-0.23266187,-0.39314783,1.1361169,-1.2005441
LibriTTS-R,5802,4.451078,-5.9920783,-0.12727952,2.6105242,-0.57230735,-1.1969229,0.20991847,1.8174692,2.5780914,2.1842551,2.028915,-0.909903,-0.78820753,-2.1705496,-0.0942521,-0.933234,-0.7961993,1.2148888,-4.0930486,-3.7965617,-1.035557,-0.6946049,-3.4629896,-1.0771271,-0.7320922,1.4197673,-1.2708786,-0.27369526,2.6835935,-0.93035936,-0.28690997,0.65780914,-1.5027463,-0.5802129,-2.4748383,0.2672213,0.21816662,0.17286697,-0.72269976,-0.08761826,3.8738425,-1.2214957,-1.1922225,-0.93014044,1.2955097,0.6740653,0.9702497,-3.0852962,-1.9375644,-0.06056523,0.7094693,-0.58615553,0.38176683,-0.33319598,-0.69827646,-0.013603756,-1.5780257,-0.05156421,0.74832267,1.3493891,-0.67975193,-1.5208303,-1.0099863,0.37741622
LibriTTS-R,5808,6.469965,-5.5989056,-3.022629,2.0184934,0.6350205,0.48231313,3.4807343,-0.4271803,1.7127578,-2.034585,-0.13322894,4.6679683,-2.6719882,0.77828985,4.833004,-2.725615,-1.0611554,1.3724563,0.63895535,1.8019817,1.1968153,-2.1870534,3.9009273,-1.2732922,-2.9254935,-0.04910867,-0.08055299,-0.19243498,-1.6000684,2.0253782,-1.619697,1.719139,-1.7580887,-1.7084816,-0.76796806,-2.538698,-0.44954652,-1.7399092,-0.59910935,1.8024266,1.5034798,0.8914336,-3.028817,0.8579729,-0.05499507,1.559277,-1.9177088,-1.5508226,-0.3236339,-0.6218071,-0.10440637,2.81598,-0.5571376,2.3883045,-0.08356124,-1.2655791,1.5156435,-0.55186254,-0.48230207,0.9455497,-0.8753884,2.4636514,-0.58812976,-2.4793699
LibriTTS-R,5809,4.066806,4.6614614,-0.96429265,-4.5813656,2.3727787,0.3726108,-5.3280725,-3.1244514,-2.1960056,0.49091107,-0.9731399,1.6051561,-0.7957344,-3.728545,-0.5775173,2.395214,2.3280606,-1.3080693,2.499913,-3.0095172,-3.7459984,-0.41909963,-0.4825169,0.37247807,-3.1806612,1.3547279,0.81634265,-1.0330395,-2.6065652,-0.73618215,-2.6199732,0.08677664,-2.276855,1.6023712,-3.0021377,-1.5574425,-0.057648897,0.0039499453,-1.043636,-3.145511,2.7352595,-1.8920649,-2.3896463,0.92070884,-1.528385,2.0273557,-0.7345488,-1.4206512,-0.5792929,0.89054775,0.87798995,-1.850313,-0.96154165,1.5572671,-1.0905448,-0.3354351,-0.7398958,0.027074965,3.1864622,0.080092184,-1.1300001,-1.0262773,1.826258,1.5604573
LibriTTS-R,5810,6.76855,-7.906853,4.2821345,1.9575206,-0.79210865,2.4733365,3.5790513,-0.25110847,-0.64000916,-2.5248895,-2.1335547,-0.65783155,-2.327103,-8.108602,-3.7745717,-2.1762428,-0.55734545,-3.68442,-3.131748,-0.5775422,-1.9304785,-3.8807964,0.13775603,1.083322,-0.0541367,1.6034998,1.0204469,0.46128905,0.25015253,-0.4092167,-2.5072634,-0.68157494,2.3761733,-0.9209011,1.4597825,0.08316932,1.4290502,0.43666488,-0.29830348,0.18849757,-0.7721196,0.49575773,0.23128946,-1.4452496,0.47269228,0.04303724,-1.0726749,-0.07595934,-1.347073,-0.42872316,1.222823,0.99757946,0.88002545,-0.0069138133,-0.560979,1.3399242,0.37688288,-1.8332574,-1.1951863,-2.7881882,-0.053568292,-0.96368873,-0.9807857,1.7481982
LibriTTS-R,5867,9.88085,7.043391,1.3733132,3.9164565,-1.3675784,1.7345475,0.61004734,2.1032054,-0.327586,-5.4462576,-2.07987,0.8744803,1.2009519,-1.6581002,1.4514972,7.7924347,-2.6943326,0.7896079,0.994881,0.8231321,1.0305561,0.82348675,1.662962,2.131784,2.3265324,-1.1381886,-0.030113082,-1.8282636,-0.96123165,-0.49352264,1.5360882,-0.07921346,0.18505645,-3.4566305,0.18246658,-1.0496601,-3.0919044,1.374863,-0.98540497,-0.15496942,-0.5992697,0.7164141,0.7909104,-1.7930452,-1.0642984,-0.2525453,-0.3696592,0.35605794,-1.6899576,-0.16610913,1.461186,1.4805497,1.8836966,0.8384713,0.23548676,1.0834564,0.249294,-0.4610787,0.1158508,-0.101872794,0.6108311,0.5722396,0.11744418,1.3469349
LibriTTS-R,5868,5.05111,-1.6142374,2.0793188,-5.3168445,0.98325306,4.4890246,-0.25649366,-5.6879797,-4.667066,-5.686145,-0.56382525,-6.5669575,1.3786819,-0.39587253,1.9978924,0.3619238,0.6346126,0.91332805,-1.041691,-3.765622,3.141171,0.95431346,-1.3841304,-3.7929516,1.5317872,-1.8158661,-3.4884677,-1.9841514,2.7579463,0.09144165,-5.870144,-1.4375595,-1.580425,-1.0649167,-6.4306893,1.2208563,2.4117603,1.3764145,1.8152294,-1.5087436,1.2966338,-1.3363497,0.71474427,1.1650876,1.0696106,-0.7211446,-0.1446283,1.5509881,0.55614275,0.23004992,-0.7767551,0.46763152,2.431217,-0.68165094,-0.771739,-0.1056664,1.3465241,0.09717831,1.3418863,-2.014194,0.31623423,0.307711,1.9422032,3.115535
LibriTTS-R,5876,7.6888905,9.068027,-1.0545284,2.2304244,-4.175372,-0.19835164,-0.77645445,1.0795444,2.02171,1.281499,2.4741857,4.284797,-3.7182045,0.03823948,0.041375484,5.4948483,-1.397132,-4.3865795,0.019201754,-2.4616673,0.09394712,2.221984,-1.4763488,0.016575744,-3.4994318,-1.2998393,-2.1760669,-1.7913395,2.8563268,0.97516066,-1.4247963,0.98861873,2.436346,4.8168583,-1.5618931,0.05405532,-0.22712512,-0.9875373,0.1702881,-0.3746018,-1.0926003,-2.69146,2.5495784,0.7395885,-4.8759017,-3.5928314,-1.4397782,-1.1286564,0.6521981,0.23056495,-0.123018436,1.176943,-0.40152445,3.2848234,0.050576568,1.762298,-0.13937251,-2.2455592,1.6778183,1.224445,0.024462624,-1.6503772,-1.4531043,-1.122423
LibriTTS-R,5883,5.638449,-3.7302663,-0.106475115,0.32335073,1.5838974,2.9434776,2.1159785,-2.278818,-2.5299072,-5.859878,-1.3045553,1.4106671,-1.9074688,1.5917692,0.3261398,1.9977303,-0.4247631,-0.9631714,-2.6095676,-1.4322753,1.5703955,0.57164246,-1.5873597,-0.6505508,0.7166187,-0.46376708,-1.9723163,2.0761333,-1.6262282,-1.510875,0.39726165,-1.0596013,1.1119435,1.4041871,-0.7930413,-1.0292344,-0.050478768,0.14584708,-0.2351416,0.0019177493,0.3363544,-1.1050501,-1.2465967,1.089029,-0.51092297,-0.24729954,1.1811601,-0.8338203,-0.6977936,-1.8360567,0.59442085,-0.5028716,-0.9718268,-0.8949701,-0.55745393,1.1439476,-0.2543333,1.5208799,2.7714171,-2.2426083,0.3656586,0.5386328,-0.01261367,1.8124336
LibriTTS-R,5909,7.3007984,-7.7901564,-0.121404774,0.27451232,-2.9909241,5.2960787,4.023936,-1.4160718,-4.522168,-3.3162496,-0.099754624,2.122132,-3.193894,0.9103911,-0.70122975,-1.6553862,-2.7700484,3.3378236,-0.02517741,4.343541,2.6464448,1.1386575,0.29992133,0.46239457,1.4246106,1.9382553,-0.1001867,-0.9759217,2.4830413,0.40626252,0.00038500433,0.0019143868,0.65169245,0.18827392,2.0050974,-1.8910767,-1.9585274,-1.2083249,1.3173456,0.101514615,-1.1843365,4.016656,-0.643535,0.6785392,-2.8580883,-0.8444935,0.087934,1.2210702,-0.5787448,-4.2656345,-0.26138878,0.84958553,-1.0656378,-0.89141023,0.045442063,0.89495057,1.9945909,0.74050856,2.548202,-0.48253855,-0.6969412,0.015948012,2.2940102,-1.5203809
LibriTTS-R,5914,4.7964354,-8.697511,-2.637502,9.305409,-1.6207318,-0.7686777,1.5689216,-2.8144512,2.3037803,-2.342987,-0.89080423,0.1769819,-2.8164623,3.940815,-0.73023456,-1.8392581,-0.11921387,3.6548243,-1.4406002,4.1025095,0.8585635,1.4670804,-3.5510123,-2.4066002,-3.0946515,4.426929,-3.8110821,0.7658911,1.2592648,2.2866342,2.1752448,-0.7284348,1.2213961,-2.1841242,-0.91145325,0.7053513,-2.6717947,0.5838136,-0.0503616,-1.8126554,-0.06434607,-1.0962226,-1.7526072,-0.47398457,-0.7070973,0.6896433,-2.0401664,2.4337244,-1.1712312,0.7708499,0.9866113,-1.1999245,0.5218363,-2.3395388,0.6039349,1.9410851,0.37602288,0.286981,2.9378974,-3.1943326,1.2066314,0.11287033,0.8009772,0.46412173
LibriTTS-R,5918,3.635574,-8.124051,0.7064866,4.5931106,-1.5432638,1.2429968,1.3259047,2.7703042,-1.5263754,-0.53470963,4.2976537,-1.5205959,-3.0406468,1.5675266,3.0158033,-3.9841194,0.7350159,0.3755927,-4.8400974,4.805202,-5.5870175,-1.3911202,-2.6647727,-2.7004726,-4.2872663,5.0151653,-0.8920953,1.6614146,0.12332641,-1.7709519,2.7898033,0.55065703,-1.3196713,-0.94000053,0.18070412,1.0539832,-1.5129112,2.0239906,-0.38017935,1.5645326,4.294142,1.3953805,1.1055331,0.926501,0.33935052,-0.6436826,-0.9633897,-1.3808249,0.24667616,0.43599898,0.11880532,2.3504353,1.8358743,-1.3897837,-2.3163154,0.23336075,-0.05655929,-1.0741657,1.2216177,1.9195073,-0.2539703,-0.8956446,-0.13842896,-0.59746665
LibriTTS-R,5935,7.049708,-7.928345,-2.053394,6.540197,1.4232683,-4.3395333,-5.579142,-5.817027,-3.3749843,0.59122974,-1.9376868,-2.6483014,-1.9231012,-0.021396805,-0.74815375,-1.2378693,2.975988,-2.2007544,0.42372197,2.5049026,-1.4729995,-1.5118207,-1.2023786,-1.7035458,1.6000856,-0.60622394,-1.5363606,-2.1972134,2.273102,1.9865829,2.2342558,-0.9872452,3.5103652,-0.85000765,0.47636926,2.143189,0.20823044,0.9360019,0.7111794,0.8020393,-5.325317,-0.6802957,-1.3606429,1.325838,-1.958231,1.7955093,0.26085207,0.949199,-0.21727577,2.314455,-4.126726,2.4276047,-0.08771526,-1.518344,-2.8896916,1.5526334,1.6903943,-0.68574715,2.8847425,-1.7800128,-1.877742,0.72242206,-1.6830585,-0.85363364
LibriTTS-R,5940,3.1581693,-6.3079534,-0.9846658,4.453943,-0.5986624,-6.483858,-1.589894,-4.5857935,3.8614514,1.2550262,-1.9372325,-4.660142,-0.4173647,-3.5795531,-0.40911365,2.3673344,-1.0215547,-0.31994867,2.3903732,-2.107913,0.31741646,1.1448592,-2.8498917,0.9826072,-1.1321948,-0.33262125,-1.2010736,-1.6870638,1.9941412,1.065481,-2.1324992,0.44220707,5.1132474,-0.82459265,-0.2320199,-1.5151341,-0.063632466,4.7955465,0.5693393,0.16114576,-0.41044495,-0.3292833,0.6422116,0.13289064,-0.20131905,-1.3311664,-0.37035513,-0.31465673,1.4280833,-4.015757,-0.4860607,-0.7948489,0.007590234,1.0003712,-1.4127338,2.571878,-0.63291943,-0.5663843,1.4631408,-0.38002774,-0.21566884,-0.66619205,-1.3485417,-2.641928
LibriTTS-R,5968,10.797261,3.8841064,0.882604,0.8373402,5.1064286,-4.946424,-2.734117,3.9910681,3.0981672,-3.2401688,-1.0333052,0.94809526,1.6074972,-1.8767904,0.11993278,-0.8083447,-4.2253847,-3.4146023,-0.0962815,-0.08476148,0.6298382,3.0216517,0.8456972,0.08888417,1.8363456,1.3032285,-0.14386405,0.982057,-1.3115169,3.800459,-0.16818807,-2.6435497,0.87461233,0.019441681,-1.0967762,-1.289056,1.0750055,-1.9220136,-1.1410377,1.3940582,2.985497,0.44616145,-0.12627178,-0.9158735,-2.943345,-0.10829054,1.5885819,1.8682687,-1.2743502,-0.3902372,-0.29059574,0.69933563,0.078486525,-1.8404007,-0.47501877,-1.3836404,1.33434,-1.0751557,-0.37288207,1.5743787,-1.9527392,-2.5741506,-0.7317002,-1.3677359
LibriTTS-R,5975,4.3603477,-8.013568,-5.0452127,1.6042227,-5.3849745,-6.334837,-3.423401,-3.1678298,0.075964026,-2.9668577,-2.724155,-1.5135314,1.9303991,1.6471975,0.32387763,-2.6921933,3.1654341,-0.13839644,2.1362853,4.73444,-0.07737597,3.813185,2.291426,1.2663639,2.0624907,0.22727074,0.7516975,0.4925928,-2.223726,-0.71668476,2.7113304,-0.23790282,1.6932739,-1.4226265,0.36881122,-1.3567548,0.6154697,-0.34800023,-0.9136689,-0.2986662,-3.5553684,-1.6298406,-0.35526595,1.9433736,1.1659214,1.3076853,2.224497,0.38708168,0.33930105,0.2761682,0.2007163,0.9859277,0.6235559,2.284412,-1.6467296,-1.1906604,0.3841459,-0.3910599,0.7954187,0.5576061,-0.65297645,0.22040418,-0.017716374,-1.2677197
LibriTTS-R,5984,9.851565,8.973562,-1.725635,1.9377344,-5.254046,1.0078937,-0.74569696,-3.202326,-1.8789526,0.9617477,3.9280455,3.5038118,1.1585872,3.649701,-0.26254433,1.5006045,-0.9802711,-0.42537528,-2.1438937,-3.7198825,2.9230406,-0.40238234,-0.17498268,0.25168395,-1.3214349,-0.10587145,-2.511262,-0.08176992,0.92783415,0.122340634,-1.866161,-1.648388,0.88991654,-0.32743868,-0.37416843,2.4132018,-2.6210465,0.36862642,1.0242603,1.4657396,0.2801706,1.3887845,-2.4300501,1.9005574,-0.58420944,-2.0680864,-1.6916428,-0.8589938,0.2318196,0.10383227,0.097987264,-1.2792609,1.2877098,-0.9607519,1.4121904,-2.403928,1.9633479,-0.9569428,-0.6613043,0.06651438,0.8813341,-1.8574563,-1.9708011,2.2856307
